station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
60715,Aryanah,1988-05-16,Spring,18.7,11.9,,0.0,,,,,,
43497,Galle,1918-04-06,Spring,,22.4,30.8,,,,,,,
17040,Rize,1984-04-26,Spring,,9.0,15.0,,,,,,,
96413,Kuching,1998-02-10,Winter,27.1,23.2,32.6,0.0,,,,,,
54511,Beijing,1989-08-02,Summer,29.0,23.7,33.4,0.0,,,,,,
40180,Ramla,1999-07-17,Summer,28.6,,33.5,,,,,,,
38954,Fayzabad,1932-04-04,Spring,6.7,0.9,15.2,0.0,,,,,,
28440,Yekaterinburg,1983-10-05,Autumn,1.4,-1.4,5.5,0.0,,,,,,
27329,Yaroslavl,1984-03-04,Spring,-3.3,-5.9,-1.0,0.0,,,,,,
48808,Cao Bằng,2004-08-21,Summer,28.1,,33.5,15.0,,,,,,
83780,São Paulo,2007-04-12,Autumn,23.4,19.0,29.3,,,,10.5,,,
68263,Pretoria,1994-11-05,Spring,19.8,12.4,26.3,0.0,,,,,,
03772,London,2021-06-22,Summer,14.0,11.3,17.0,4.3,,21.0,13.9,31.5,1020.3,
34880,Astrakhan,2022-03-14,Spring,-2.7,-6.2,0.5,0.0,,258.0,8.6,,1029.4,
80410,Barquisimeto,2007-12-02,Winter,24.0,,,,,,,,,
25913,Magadan,2011-03-11,Spring,-6.4,-8.2,-3.8,0.0,579.0,30.0,13.8,,,
41640,Lahore,2004-11-24,Autumn,20.9,16.4,26.3,0.0,,,,,,
10055,Sorø,2011-05-03,Spring,6.9,2.5,10.4,0.0,0.0,313.0,14.8,54.0,1016.1,606.0
10554,Erfurt,1996-09-19,Autumn,9.8,6.8,16.2,0.0,0.0,71.0,14.8,42.1,1013.2,300.0
43371,Thiruvananthapuram,2022-01-12,Winter,27.7,24.1,32.0,,,,2.3,,1011.3,
62414,Aswan,2008-09-17,Autumn,33.7,26.0,42.0,,,357.0,10.1,,,
94926,Canberra,1957-04-29,Autumn,12.5,5.7,14.4,0.0,,,,,,
35700,Atyrau,1997-06-14,Summer,27.1,23.4,33.0,0.0,,,,,,
17160,Kırşehir,2006-04-30,Spring,12.3,4.9,19.3,0.0,,,,,,
38339,Taraz,1976-11-24,Autumn,-6.7,,1.0,0.0,,,,,,
24507,Tura,1930-11-15,Autumn,-8.6,-18.1,,0.0,,,,,,
06590,Luxembourg,2019-04-24,Spring,13.0,6.9,20.4,10.1,,163.0,15.0,50.0,1001.9,
11231,Klagenfurt,1990-12-03,Winter,-3.0,-7.1,0.2,,,,,,,
29866,Abakan,2022-03-10,Spring,-10.3,-18.0,-3.2,0.0,,32.0,10.4,,1028.2,
28676,Petropavl,1985-04-24,Spring,8.9,5.6,11.9,0.6,,,,,,
71964,Whitehorse,2005-03-29,Spring,,-6.5,1.5,0.0,30.0,,,,,
27485,Yoshkar-Ola,1990-01-24,Winter,-15.7,-17.9,-10.3,0.2,,,,,,
78741,Managua,2007-11-16,Autumn,26.8,,,,,,,,,
86297,Encarnación,1984-09-15,Spring,,,,0.0,,,,,,
86134,Concepción,1976-01-29,Summer,25.3,,,15.8,,,,,,
29631,Novosibirsk,2005-04-14,Spring,6.8,,14.5,,,,,,,
62414,Aswan,1990-11-03,Autumn,27.6,20.3,34.6,0.0,,,,,,
16098,Venice,2006-09-08,Autumn,24.3,19.7,29.6,0.0,,,8.6,,1015.8,
48356,Sakon Nakhon,2021-06-17,Summer,29.3,25.5,34.4,0.3,,227.0,8.2,,1008.1,
15350,Buzău,1994-01-29,Winter,3.5,1.5,8.0,0.4,,,,,,
53614,Yinchuan,1961-12-13,Winter,-7.5,-11.5,-2.9,0.0,,,,,,
48567,Trang,2011-10-18,Autumn,28.6,23.6,33.4,0.0,,,,,,
68816,Cape Town,2010-06-26,Winter,13.9,10.0,20.7,,,,25.5,,,
38583,Guliston,1942-01-30,Winter,,,,7.9,,,,,,
61600,Louga,2023-03-30,Spring,25.1,20.0,33.0,0.0,,338.0,17.7,,1011.3,
60230,Marrakesh,2011-10-25,Autumn,19.2,,24.9,17.0,,,,,,
26774,Mogilyov,2016-01-13,Winter,-4.1,-6.7,-1.3,2.3,150.0,,,,,
10865,Munich,1972-07-10,Summer,16.2,13.2,28.1,26.4,0.0,,,,,78.0
57816,Gui​yang,1975-10-13,Autumn,14.1,13.4,16.8,4.5,,,,,,
23804,Syktyvkar,1942-11-20,Autumn,-5.5,-11.7,-2.4,0.0,,,,,,
68312,Keetmanshoop,1965-07-24,Winter,,,,0.0,,,,,,
11120,Innsbruck,2013-01-30,Winter,2.0,0.0,7.5,1.6,,,4.0,,,
65387,Lomé,2015-06-04,Summer,26.6,24.0,29.0,,,,10.1,,,
08160,Zaragoza,1971-01-15,Winter,,0.2,10.4,0.0,,,,,,
48480,Chanthaburi,1999-11-28,Autumn,28.7,24.0,34.0,0.0,,,,,,
27485,Yoshkar-Ola,1985-01-22,Winter,-30.3,-34.0,-27.2,0.0,,,,,,
22113,Murmansk,1983-08-20,Summer,9.1,7.8,11.2,0.0,,,,,,
31510,Blagoveshchensk,1957-04-20,Spring,4.2,0.1,9.3,0.0,,,,,,
68449,Hlotse,2003-11-13,Spring,17.6,8.5,23.8,0.0,,,,,,
59287,Guangzhou,2014-06-30,Summer,30.4,26.4,34.0,0.5,,103.0,12.2,,,
71801,St. John's,1982-09-17,Autumn,14.3,10.0,20.0,,,164.0,24.0,,1015.0,
34949,Stavropol,2004-04-12,Spring,21.5,15.0,29.9,0.0,,,,,,
37472,Makhachkala,1987-04-17,Spring,9.6,6.2,17.2,0.3,,,,,,
40766,Kermanshah,1961-01-14,Winter,,-2.0,3.0,,,,,,,
06660,Zürich,1950-10-12,Autumn,,7.4,16.6,0.0,0.0,,,,,
78482,Barahona,2004-03-27,Spring,25.1,20.0,30.3,,,,,,,
48300,Mae Hong Son,1962-02-21,Winter,23.2,18.2,32.5,0.0,,,,,,
54511,Beijing,2016-08-14,Summer,29.1,21.0,34.0,3.8,,,8.4,,1005.9,
65555,Bouaké,1975-03-07,Spring,26.6,22.6,32.6,0.0,,,,,,
02562,Linköping,1908-08-07,Summer,,14.5,27.0,0.0,,,,,,
48475,Phetchaburi,1993-09-24,Autumn,27.4,25.5,30.5,0.0,,,,,,
83928,Artigas,2006-09-15,Spring,19.9,,,,,,,,,
33325,Zhytomyr,2010-04-17,Spring,7.0,,8.9,,,,,,,
50953,Harbin,2013-03-03,Spring,-13.7,-22.8,-4.2,0.0,,,,,,
17609,Larnaca,1967-02-22,Winter,,,,0.0,,,,,,
23205,Naryan-Mar,2001-09-20,Autumn,9.1,7.3,10.8,0.3,,,,,,
10162,Schwerin,1926-03-27,Spring,7.6,0.9,11.7,0.3,0.0,,,,1006.6,498.0
67005,Moroni,2006-10-25,Spring,27.7,24.9,31.1,15.0,,,,,,
65562,Dimbokro,2005-07-20,Summer,27.2,,31.6,,,,,,,
34535,Luhansk,1982-04-29,Spring,,,,0.0,,,,,,
60571,Béchar,2006-10-02,Autumn,27.7,21.0,33.3,0.0,,,6.0,,,
63962,Songea,2015-03-14,Autumn,22.4,15.1,,0.0,,,,,,
48477,Rayong,1970-05-20,Spring,,23.0,29.3,84.6,,,,,,
83827,Ciudad del Este,2017-10-16,Spring,24.7,19.1,31.4,,,107.0,14.4,,1015.1,
40357,Arar,2023-08-06,Summer,35.0,28.1,42.0,0.0,,328.0,14.4,,1005.4,
D3137,Mainz,2021-08-06,Summer,17.9,14.9,22.2,0.2,,220.0,13.5,,1006.4,
02562,Linköping,1968-06-11,Summer,,7.5,20.0,0.0,0.0,,,,,
42309,Itanagar,1945-12-16,Winter,,,,0.0,,,,,,
76539,San Luis Potosí,2016-05-17,Spring,23.1,,,0.0,,,,,,
96933,Tuban,1984-03-26,Autumn,27.8,,,,,,,,,
12942,Pécs,1926-11-17,Autumn,,8.8,19.0,0.0,,,,,,
41140,Sana'a,2008-02-03,Winter,26.3,22.0,30.8,,,,7.5,,,
72439,Springfield,1927-07-06,Summer,,19.4,35.0,0.8,0.0,,,,,
08272,Toledo,2015-08-22,Summer,26.2,19.3,32.8,0.0,,,,,,
26774,Mogilyov,2000-07-18,Summer,16.4,,,0.7,,,,,,
48806,Sơn La,1999-10-09,Autumn,24.9,,30.3,,,,,,,
72469,Denver,1944-02-11,Winter,-10.8,-17.0,1.3,,,175.0,17.9,,1032.3,
67341,Maputo,1991-06-28,Winter,20.6,16.5,26.7,,,,,,,
71449,Roseau,2020-11-30,Autumn,-9.4,-17.7,-1.2,1.5,30.0,154.0,6.8,,1022.7,
85682,Concepción,1983-11-19,Spring,13.4,,19.4,0.0,,,,,,
38264,Nukus,2014-06-03,Summer,22.3,10.3,30.2,,,,,,,
42273,Nepalgunj,1909-12-17,Winter,,,,0.0,,,,,,
68449,Hlotse,2017-05-02,Autumn,12.3,4.1,22.1,,,,,,,
06601,Basel,1909-11-22,Autumn,,-1.5,3.5,0.1,,,,,,
87047,Salta,2005-09-27,Spring,14.9,5.7,22.0,0.0,,,8.9,,,
07255,Orléans,1971-05-18,Spring,,12.0,21.1,10.4,,,,,,
72214,Tallahassee,1986-04-07,Spring,20.9,11.1,31.1,0.0,0.0,,7.6,27.7,1018.8,
86490,Mercedes,1989-08-31,Winter,,6.9,14.0,0.0,,,,,,
60468,Batna,2022-12-20,Winter,6.5,-1.3,17.0,0.0,,327.0,4.5,,1029.0,
40745,Mashhad,1988-01-04,Winter,,-6.2,9.2,,,,,,,
34712,Donetsk,2007-09-28,Autumn,17.5,,,,,,,,,
60155,Casablanca,2000-02-19,Winter,13.4,8.7,18.2,,,,,,,
37472,Makhachkala,1962-06-30,Summer,24.0,21.2,28.4,0.1,,,,,,
91232,Capitol Hill,2014-03-07,Spring,,22.2,28.9,4.1,0.0,,19.4,,,
43473,Badulla,1907-09-15,Autumn,,12.0,22.1,,,,,,,
65510,Bobo Dioulasso,1996-01-23,Winter,30.9,,36.0,,,,,,,
85577,Santiago,1981-10-10,Spring,12.8,3.0,,0.0,,,,,,
34172,Saratov,1949-07-07,Summer,24.0,16.4,30.8,0.0,,,,,,
72422,Frankfort,1964-11-15,Autumn,,8.9,22.8,1.5,0.0,,,,,
53772,Taiyuan,2010-04-25,Spring,11.4,9.7,16.4,1.2,,273.0,18.3,,,
02485,Stockholm,1930-05-12,Spring,,5.0,16.0,0.0,,,,,,
60765,Gabès,1995-12-09,Winter,15.9,11.2,18.4,0.0,,,,,,
07280,Saint Helier,2022-04-13,Spring,13.6,5.0,21.4,0.0,,316.0,6.7,31.5,1015.9,
84370,Tumbes,2001-11-11,Spring,24.1,20.0,26.1,,,,,,,
78397,Kingston,1974-07-08,Summer,29.7,25.0,,,,,,,,
67215,Pemba,2009-05-04,Autumn,27.1,23.2,,,,,,,,
86033,Fuerte Olimpo,2019-04-05,Autumn,24.2,,,,,,,,,
38392,Daşoguz,1997-08-21,Summer,27.0,21.0,34.9,0.0,,,,,,
17202,Elâzığ,2018-11-29,Autumn,10.6,7.9,12.0,0.0,,90.0,12.1,,1021.8,
68014,Tsumeb,1989-04-13,Autumn,19.5,13.6,28.4,0.0,,,,,,
37749,Qabala,1982-07-16,Summer,,,,0.0,,,,,,
47035,Sinuiju,1976-01-12,Winter,-6.2,-13.0,-3.0,0.0,,,,,,
02550,Jönköping,1966-02-08,Winter,,-28.3,-11.7,0.0,680.0,,,,,
22113,Murmansk,1976-09-28,Autumn,1.0,-1.1,2.6,3.0,41.0,,,,,
54823,Jinan,2009-12-16,Winter,-2.3,-3.0,-0.7,0.8,,,,,,
83587,Belo Horizonte,1990-09-22,Spring,21.6,17.0,26.0,,,,9.0,,,
08080,Vitoria-Gasteiz,1978-08-16,Summer,16.8,13.8,20.8,0.0,,,,,,
78486,Santo Domingo,1986-08-23,Summer,27.4,22.3,32.7,,,,,,,
33745,Bălți,1977-02-06,Winter,-3.5,-4.0,,0.0,,,,,,
93439,Wellington,2010-03-21,Autumn,19.1,16.5,23.0,0.0,,,,,,
27760,Saransk,1945-08-18,Summer,,,,0.0,,,,,,
24959,Yakutsk,1952-11-07,Autumn,-33.7,-37.2,-30.5,0.2,,,,,,
17040,Rize,1928-06-01,Summer,,13.1,18.1,,,,,,,
72469,Denver,1943-10-07,Autumn,11.9,1.9,21.8,,,223.0,10.2,,1027.8,
72340,Little Rock,2003-10-09,Autumn,,18.3,22.8,19.1,0.0,,,,,295.0
61630,Kaédi,2005-11-09,Autumn,30.3,23.2,,,,,,,,
08160,Zaragoza,1947-08-19,Summer,,,,0.0,,,,,,
17188,Uşak,2010-05-02,Spring,16.2,6.4,21.3,0.0,,,,,,
06720,Sion,1969-05-27,Spring,14.0,7.5,23.0,0.0,0.0,,,,,
34861,Elista,1987-05-28,Spring,15.2,12.9,18.5,0.5,,,,,,
72792,Olympia,1963-12-29,Winter,,3.3,9.4,0.0,0.0,,,,,
08045,Viana do Castelo,1999-03-01,Spring,10.6,4.0,15.2,0.0,,,,,,
26124,Haapsalu,2005-07-12,Summer,20.9,,25.4,,,,,,,
72401,Richmond,2001-10-28,Autumn,7.2,1.7,12.2,0.0,,,14.4,,1031.6,0.0
63820,Mombasa,1963-11-11,Spring,,,,2.8,,,,,,
87828,Rawson,2003-09-09,Spring,5.4,-3.2,17.0,,,,,,,
62053,Benghazi,1988-01-02,Winter,13.1,8.0,18.0,1.0,,,,,,
44454,Kathmandu,1992-12-16,Winter,8.6,1.0,19.8,,,,,,,
08330,Mérida,1961-01-16,Winter,,-1.5,9.3,0.1,,,,,,
02590,Visby,1970-04-08,Spring,,0.4,3.6,3.9,150.0,,,,,
23804,Syktyvkar,1971-06-08,Summer,11.4,1.9,20.1,0.0,,,,,,
29631,Novosibirsk,1965-02-27,Winter,,,,0.0,,,,,,
01271,Trondheim,1950-12-25,Winter,,-10.9,-6.3,0.2,50.0,,,,,
67005,Mamoudzou,1999-07-01,Winter,25.8,,28.1,,,,,,,
27459,Nizhny Novgorod,1900-09-18,Autumn,3.7,0.7,,0.4,,,,,,
60545,Laghouat,1930-07-15,Summer,,19.0,37.0,3.0,,,,,,
41194,Dubai,1986-03-03,Spring,21.6,17.2,27.6,,,,,,,
26781,Smolensk,1947-05-10,Spring,13.7,7.7,20.1,0.4,,,,,,
82993,Maceió,1967-05-15,Autumn,,,,9.9,,,,,,
26774,Mogilyov,2001-08-29,Summer,11.3,,,12.4,,,,,,
26666,Vitebsk,1967-05-18,Spring,18.1,15.0,22.2,0.0,,,,,,
11035,Vienna,1916-01-30,Winter,,0.0,1.9,0.0,,,,,,
97014,Manado,1989-07-06,Summer,26.2,22.0,,,,,,,,
48564,Phuket,1954-05-17,Spring,,24.0,32.1,0.0,,,,,,
67217,Lichinga,1988-08-28,Winter,20.4,12.6,24.7,0.0,,,,,,
11150,Salzburg,1921-10-30,Autumn,,5.4,10.2,6.2,,,,,,
42369,Lucknow,1983-02-10,Winter,17.9,,,,,,,,,
06680,Appenzell,1902-12-12,Winter,,-4.2,-1.8,0.0,,,,,,
16716,Athens,1969-09-05,Autumn,26.2,20.5,32.6,0.0,,,,,,
38683,Bukhara,1986-11-09,Autumn,18.8,9.7,26.1,0.0,,,,,,
28224,Perm,1939-06-08,Summer,13.6,3.3,19.9,0.0,,,,,,
65555,Bouaké,1951-03-27,Spring,,22.4,37.0,0.0,,,,,,
58457,Hangzhou,2018-10-23,Autumn,17.2,15.0,22.0,,,341.0,8.6,,1020.6,
42111,Dehradun,1970-01-02,Winter,,,,0.0,,,,,,
60115,Oujda,1933-01-05,Winter,,1.0,,0.0,,,,,,
15420,Bucharest,1938-06-26,Summer,,16.6,32.5,,,,,,,
31735,Khabarovsk,1981-01-15,Winter,-21.2,-23.0,-17.5,0.0,,,,,,
72518,Albany,1971-08-31,Summer,,8.3,22.8,0.0,0.0,,,29.5,,666.0
40179,Tel Aviv,2020-06-22,Summer,26.3,,30.5,,,,,,,
78482,Barahona,1991-02-16,Winter,26.0,21.2,29.6,,,,,,,
40821,Yazd,1977-11-07,Autumn,10.0,6.0,,,,,,,,
11231,Klagenfurt,1980-10-26,Autumn,6.8,0.0,14.0,1.0,,,6.0,,,
48327,Chiang Mai,2020-08-09,Summer,28.8,25.0,34.0,5.6,,,4.4,,1005.1,
68014,Tsumeb,2003-04-20,Autumn,25.3,19.0,30.5,0.0,,,,,,
72509,Boston,1966-09-30,Autumn,,12.8,21.7,0.0,0.0,,,61.2,,552.0
63333,Dessie,1961-05-06,Spring,,15.0,26.5,7.5,,,,,,
71801,Saint John's,1956-10-12,Autumn,3.3,1.3,5.8,,,319.0,24.2,,1022.1,
80022,Cartagena,1992-05-15,Spring,27.8,,,,,,,,,
67005,Mamoudzou,2021-10-24,Spring,28.2,25.5,31.6,3.0,,53.0,12.7,,1014.7,
47108,Seoul,1987-10-25,Autumn,10.6,,15.5,,,,,,,
80428,Guanare,1978-11-19,Autumn,29.3,23.0,34.0,0.0,,,,,,
06235,Haarlem,1858-12-02,Winter,,,,0.0,,,,,,
28224,Perm,1925-03-23,Spring,-1.8,-6.7,1.0,1.4,,,,,,
16061,Turin,1976-03-16,Spring,4.2,4.0,6.0,0.0,30.0,,,,,
07460,Clermont-Ferrand,1982-10-05,Autumn,11.1,,16.0,27.9,,,,,,
13168,Novi Sad,1998-04-22,Spring,11.7,8.0,16.3,0.0,,,,,,
10554,Erfurt,2013-11-25,Autumn,-1.6,-4.7,1.5,0.0,0.0,310.0,14.0,26.3,1027.9,222.0
17609,Larnaca,2004-08-10,Summer,27.2,22.1,31.6,0.0,,,,,,
11120,Innsbruck,1969-04-25,Spring,13.3,6.2,23.1,0.0,,,,,,
06680,Vaduz,2014-08-31,Summer,2.4,-2.1,4.9,44.3,0.0,,,,,
06601,Basel,2015-10-10,Autumn,11.3,9.7,13.5,0.0,0.0,,,,,
85418,Iquique,2000-10-30,Spring,16.9,15.0,19.0,,,,8.9,,,
08330,Mérida,1993-12-01,Winter,,8.6,16.0,0.0,,,,,,
16716,Athens,1973-07-25,Summer,28.6,25.2,32.7,0.0,,,,,,
17084,Çorum,1986-09-22,Autumn,16.7,6.4,24.4,,,,,,,
43279,Chennai,1976-08-21,Summer,24.7,22.0,33.0,,,,,,,
48383,Savannakhet,1978-09-29,Autumn,27.8,23.3,30.8,0.0,,,,,,
43473,Badulla,1888-04-25,Spring,,9.8,22.4,,,,,,,
34172,Saratov,1968-11-27,Autumn,-2.5,-4.5,1.1,0.3,,,,,,
37735,Goranboy,1900-05-11,Spring,21.0,,,0.0,,,,,,
28698,Omsk,1924-11-03,Autumn,2.1,0.0,5.5,0.0,,,,,,
17202,Elâzığ,1988-09-11,Autumn,20.6,11.0,27.4,0.0,,,,,,
60545,Laghouat,1980-09-18,Autumn,24.4,19.0,32.0,,,,,,,
EDTR0,Liestal,1997-11-25,Autumn,3.1,1.9,6.3,0.0,0.0,,,,,120.0
84686,Cusco,1963-12-28,Summer,15.3,6.1,21.1,,,,,,,
02562,Linköping,1929-09-22,Autumn,,4.2,12.8,0.0,,,,,,
11150,Salzburg,1889-02-14,Winter,,-14.0,-0.8,,,,,,,
72681,Boise,2017-04-02,Spring,11.4,3.9,15.0,0.0,0.0,301.0,22.7,,1016.5,
71601,Halifax,1993-11-08,Autumn,2.3,-1.4,6.2,0.0,0.0,,8.1,,1028.3,
42105,Chandigarh,1967-05-30,Spring,,,,0.0,,,,,,
23205,Naryan-Mar,1995-05-10,Spring,-3.5,-5.9,-0.1,0.0,,,,,,
76625,Querétaro,1997-08-18,Summer,20.0,,,0.0,,,,,,
03969,Dublin,1941-08-08,Summer,,11.7,19.4,1.5,,,,,,
48303,Chiang Rai,2014-04-21,Spring,28.5,23.5,35.8,0.0,,,,,,
61085,Diffa,1987-10-30,Autumn,25.4,21.5,,,,,,,,
01271,Trondheim,2000-09-23,Autumn,14.1,10.9,19.3,0.0,0.0,,,,,
15280,Brașov,1971-10-01,Autumn,,-1.0,,6.1,,,,,,
33837,Odessa,2013-01-26,Winter,-6.1,-7.0,-3.5,14.0,180.0,23.0,28.2,,,
84370,Tumbes,2008-10-18,Spring,24.4,20.8,,,,,,,,
72422,Frankfort,2000-06-19,Summer,21.7,17.2,25.6,2.0,0.0,,8.3,,1021.1,
42182,New Delhi,1923-05-19,Spring,,,,0.0,,,,,,
17112,Çanakkale,1989-09-22,Autumn,20.1,18.4,24.7,,,,,,,
06380,Maastricht,1953-11-13,Autumn,9.1,7.2,10.0,,,,,,,
29477,Krasnoyarsk,2020-09-17,Autumn,15.6,3.8,25.8,0.0,,,,,,
48378,Phitsanulok,1956-08-16,Summer,,24.2,31.0,8.2,,,,,,
15260,Sibiu,1964-02-06,Winter,,-9.1,2.6,1.1,,,,,,
72483,Sacramento,2001-08-04,Summer,22.8,15.0,30.0,0.0,,,15.1,,1013.5,0.0
42410,Dispur,2019-06-05,Summer,29.2,24.8,33.0,0.8,,,4.2,,,
60545,Laghouat,2001-06-02,Summer,29.7,18.3,35.5,,,,,,,
16061,Turin,2012-09-14,Autumn,16.1,10.8,22.0,0.0,,,7.4,,,
07280,Dijon,1978-11-10,Autumn,1.1,-3.0,10.0,0.0,,,,,,
50953,Harbin,2000-03-17,Spring,0.4,-5.5,6.2,1.9,,,,,,
16754,Heraklion,2000-05-03,Spring,17.9,16.4,21.2,5.7,,,16.1,,,
71157,Edmonton,2020-12-27,Winter,-8.4,-12.0,-4.9,0.0,170.0,95.0,7.0,,1024.6,
42647,Gandhinagar,1906-12-12,Winter,,,,0.0,,,,,,
65592,Harper,1981-09-15,Autumn,23.8,23.0,26.0,11.9,,,,,,
37735,Goranboy,1932-05-29,Spring,20.9,13.8,26.4,0.0,,,,,,
67323,Maxixe,1972-04-12,Autumn,,21.5,30.0,0.0,,,,,,
42379,Siddharthanagar,2007-12-12,Winter,17.2,13.7,24.9,0.5,,,,,,
80342,San Juan de Pasto,2017-12-29,Winter,17.7,13.2,,7.9,,,,,,
62463,Hurghada,2002-05-31,Spring,32.1,,37.6,,,,,,,
72488,Carson City,1976-08-03,Summer,15.8,7.2,24.4,0.0,0.0,,15.0,59.0,1015.9,834.0
13168,Novi Sad,1989-11-24,Autumn,-1.0,-5.8,4.4,0.0,,,,,,
76423,Durango,1978-05-06,Spring,19.5,10.0,30.0,0.0,,,,,,
83827,Ciudad del Este,2016-02-01,Summer,23.1,21.0,25.4,15.0,,134.0,7.9,,,
40582,Hawalli,1987-04-28,Spring,27.9,20.3,34.1,0.0,,,,,,
17050,Edirne,2016-06-06,Summer,19.7,17.1,24.5,0.3,,,,,,
80435,Maturín,1997-04-26,Spring,27.0,22.9,31.6,0.0,,,,,,
03302,Douglas,1954-04-11,Spring,,7.8,11.7,,,,,,,
27930,Lipetsk,1959-08-18,Summer,,,,0.0,,,,,,
82798,João Pessoa,1991-09-04,Spring,25.7,,,,,,,,,
28698,Omsk,1995-09-04,Autumn,12.8,6.8,19.2,0.0,,,,,,
07180,Nancy,1988-04-28,Spring,10.6,,16.6,,,,,,,
28984,Kokshetau,1979-12-20,Winter,-16.9,-22.0,-10.0,0.0,99.0,,,,,
06700,Geneva,2012-06-13,Summer,13.1,8.4,17.7,0.0,0.0,228.0,13.4,,1016.5,
15420,Bucharest,2015-08-12,Summer,27.6,15.6,33.8,0.0,,348.0,6.9,,1013.3,
87155,Resistencia,1987-03-27,Autumn,22.2,15.8,29.8,,,,,,,
45011,Macau,2006-10-19,Autumn,26.7,24.7,29.2,0.5,,115.0,16.5,,,
64870,Ngaoundéré,2023-07-04,Summer,20.7,17.2,26.0,11.2,,235.0,5.4,,1016.4,
29838,Barnaul,2017-03-16,Spring,-9.3,-16.3,-1.6,0.0,671.0,15.0,10.1,,1031.9,
65467,Sekondi-Takoradi,2016-05-21,Spring,28.3,25.2,30.8,0.0,,,,,,
33325,Zhytomyr,1993-04-28,Spring,15.3,9.1,20.2,2.0,,,,,,
47058,Pyongyang,2003-08-04,Summer,26.2,22.0,32.2,,,,,,,
31713,Birobidzhan,1989-06-01,Summer,19.3,,29.4,0.0,,,,,,
10147,Hamburg,1978-09-14,Autumn,13.4,10.6,15.4,9.9,0.0,241.0,20.2,39.6,1011.7,0.0
38264,Nukus,2006-04-18,Spring,15.2,10.7,19.9,0.0,,,,,,
65557,Gagnoa,1995-11-05,Autumn,26.3,21.7,31.5,9.9,,,,,,
71601,Halifax,2001-02-26,Winter,-1.1,-2.3,0.1,11.4,140.0,110.0,17.8,,1012.9,
30758,Chita,1953-09-26,Autumn,3.2,1.0,9.2,0.0,,,,,,
06601,Basel,2011-12-25,Winter,1.9,-1.0,4.5,0.0,0.0,,,,,
91843,Avarua,1989-03-16,Autumn,25.7,20.5,30.4,0.0,,,,,,
28748,Chelyabinsk,1969-09-04,Autumn,20.2,15.1,27.5,0.0,,,,,,
84401,Piura,2007-11-25,Spring,21.7,17.5,30.1,,,,,,,
61099,Birnin Kebbi,2015-08-05,Summer,28.6,,31.5,0.0,,,,,,
72418,Dover,2011-05-26,Spring,,18.9,31.7,0.0,0.0,,12.6,,,
62008,Gharyan,2023-03-06,Spring,13.1,7.2,19.5,0.0,,200.0,18.3,,1018.1,
17609,Larnaca,1944-08-11,Summer,,,,0.0,,,,,,
40875,Bandar Abbas,2020-07-29,Summer,35.7,30.9,40.5,0.0,,189.0,13.5,,998.0,
76658,Colima,2016-11-01,Autumn,25.8,20.3,35.7,0.0,,,,,,
53463,Hohhot,1962-04-10,Spring,4.1,-3.8,12.7,0.0,,,,,,
48351,Uttaradit,2002-11-04,Autumn,24.1,,29.7,0.0,,,,,,
41217,Abu Dhabi,2020-12-21,Winter,21.6,17.7,24.4,,,309.0,14.3,,1019.3,
63661,Sironko,2006-04-01,Spring,19.9,14.2,27.1,0.0,,,,,,
28676,Petropavl,1947-10-24,Autumn,4.4,-1.5,14.9,0.0,,,,,,
72614,Montpelier,1897-01-17,Winter,,-2.8,5.0,0.5,,,,,,
67975,Masvingo,1963-09-18,Spring,22.3,11.1,28.9,0.0,,,,,,
37549,Tbilisi,2019-05-24,Spring,19.7,12.1,28.0,,,299.0,13.2,,1012.5,
10147,Hamburg,1908-10-01,Autumn,,11.0,20.1,0.0,,,,,,
35671,Jezkazgan,1988-06-04,Summer,25.3,19.3,30.2,0.0,,,,,,
76539,San Luis Potosí,2017-07-16,Summer,19.3,,,0.0,,,,,,
42403,Paro,1968-01-16,Winter,,,,0.0,,,,,,
40785,Qom,2008-09-12,Autumn,27.6,18.0,34.0,0.0,,,,,,
44341,Mandalgovi,1958-04-27,Spring,8.1,-2.2,16.1,,,,,,,
07020,St. Peter Port,1988-02-17,Winter,7.4,6.6,8.8,0.0,,,,,,
16726,Tripoli,1995-05-09,Spring,18.9,,,,,,,,,
68032,Maun,1951-03-18,Autumn,,,,18.0,,,,,,
60135,Rabat,1988-12-08,Winter,11.9,6.5,19.0,0.0,,70.0,19.0,,,
76685,Puebla Garcia,2002-12-31,Winter,15.3,,,2.3,,,,,,
65467,Sekondi-Takoradi,1992-06-17,Summer,25.6,23.0,28.8,0.0,,,,,,
26063,Saint Petersburg,1943-05-17,Spring,9.7,3.0,15.7,0.0,,,,,,
68110,Windhoek,1951-11-29,Spring,,,,0.0,,,,,,
16641,Corfu,2018-09-24,Autumn,24.2,19.0,29.0,0.0,,243.0,4.9,,1015.8,
06260,Utrecht,1945-06-27,Summer,,8.9,16.9,4.4,,,,,,
36870,Almaty,1953-06-09,Summer,21.8,15.6,26.3,0.0,,,,,,
D1964,Diekirch,2018-05-05,Spring,15.3,7.2,22.4,0.0,,,,,,
85864,Puerto Aisén,1999-05-19,Autumn,5.4,3.8,11.2,,,,,,,
27511,Moscow,1976-08-07,Summer,,,,0.0,,,,,,
